timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
1782305490.914,0.150,-0.300,1.056,3.292,0.415
1782305491.014,0.150,-0.300,1.020,3.275,0.435
1782305491.114,0.150,-0.300,1.020,3.275,0.435
1782305491.214,0.150,-0.300,1.015,3.298,0.427
1782305491.314,0.150,-0.300,1.015,3.298,0.427
1782305491.414,0.150,-0.300,0.977,3.285,0.402
1782305491.514,0.150,-0.300,0.977,3.285,0.402
1782305491.614,0.150,-0.300,0.962,3.311,0.432
1782305491.714,0.150,-0.300,0.962,3.311,0.432
1782305491.814,0.150,-0.300,0.919,3.336,0.435
1782305491.914,0.150,-0.300,0.919,3.336,0.435
1782305492.014,0.150,-0.300,0.913,3.379,0.446
1782305492.114,0.150,-0.300,0.913,3.379,0.446
1782305492.214,0.150,-0.300,0.882,2.735,0.430
1782305492.314,0.150,-0.300,0.882,2.735,0.430
1782305492.414,0.150,-0.300,0.880,2.236,0.425
1782305492.514,0.150,-0.300,0.880,2.236,0.425
1782305492.614,0.150,-0.300,0.870,1.868,0.439
1782305492.714,0.150,0.000,0.870,1.868,0.439
1782305492.814,0.150,0.000,0.862,1.685,0.432
1782305492.914,0.150,0.000,0.862,1.685,0.432
1782305493.014,0.150,0.000,0.811,1.611,0.416
1782305493.114,0.150,0.000,0.811,1.611,0.416
1782305493.214,0.150,0.000,0.788,1.571,0.432
1782305493.314,0.150,0.000,0.788,1.571,0.432
1782305493.414,0.150,0.000,0.771,1.510,0.400
1782305493.514,0.150,0.000,0.771,1.510,0.400
1782305493.615,0.150,0.000,0.733,1.446,0.372
1782305493.714,0.150,0.000,0.733,1.446,0.372
1782305493.814,0.150,0.000,0.700,1.385,0.363
1782305493.914,0.000,0.500,0.700,1.385,0.363
1782305494.014,0.000,0.500,0.669,1.314,0.351
1782305494.114,0.000,0.500,0.669,1.314,0.351
1782305494.214,0.000,0.500,0.663,1.467,0.340
1782305494.315,0.000,0.500,0.663,1.467,0.340
1782305494.414,0.000,0.500,0.663,1.467,0.340
1782305494.514,0.000,0.500,0.636,1.903,0.324
1782305494.614,0.000,0.500,0.636,1.903,0.324
1782305494.714,0.150,0.000,0.619,2.787,0.299
1782305494.814,0.150,0.000,0.619,2.787,0.299
1782305494.914,0.150,0.000,0.627,3.448,0.286
1782305495.014,0.150,0.000,0.627,3.448,0.286
1782305495.114,0.000,0.500,0.591,3.313,0.277
1782305495.214,0.000,0.500,0.591,3.313,0.277
1782305495.314,0.000,0.500,0.564,2.847,0.293
1782305495.414,0.000,0.500,0.564,2.847,0.293
1782305495.515,0.000,0.500,0.553,3.290,0.289
1782305495.614,0.000,0.500,0.553,3.290,0.289
1782305495.714,0.000,0.500,0.546,3.425,0.283
1782305495.814,0.000,0.500,0.546,3.425,0.283
1782305495.914,0.150,0.000,0.527,3.424,0.268
1782305496.014,0.150,0.000,0.527,3.424,0.268
1782305496.114,0.150,0.000,0.531,3.441,0.275
1782305496.214,0.150,0.000,0.531,3.441,0.275
1782305496.315,0.000,0.500,0.507,3.446,0.276
1782305496.414,0.000,0.500,0.507,3.446,0.276
